BookID,PatronID,Title,FirstName,LastName,Email,LoanDate,DueDate
43,57,"The Yellow Wallpaper","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2016-11-28,2016-12-12
163,2,"The Mysterious Affair at Styles","Javier","Dawks","jdawks1@red30design.com",2016-11-29,2016-12-13
45,51,"The Secret Garden","Romeo","Annett","rannett1e@samoca.org",2016-11-30,2016-12-14
120,77,"Dubliners","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2016-11-30,2016-12-14
122,85,"Metamorphosis","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2016-12-01,2016-12-15
95,100,"Also sprach Zarathustra","Blythe","Leggan","bleggan2r@rouxacademy.org",2016-12-01,2016-12-15
28,40,"Heart of Darkness","Angelique","Farnham","afarnham13@wisdompets.com",2016-12-02,2016-12-16
149,92,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Asher","Tapley","atapley2j@kinetecoinc.com",2016-12-02,2016-12-16
136,10,"The Wonderful Wizard of Oz","Barbara-anne","Sweet","bsweet9@samoca.org",2016-12-02,2016-12-16
41,51,"The Scarlet Letter","Romeo","Annett","rannett1e@samoca.org",2016-12-02,2016-12-16
145,69,"Oliver Twist","Alaster","Ruggles","aruggles1w@red30design.com",2016-12-04,2016-12-18
11,19,"The Picture of Dorian Gray","Amby","Harber","aharberi@hplussport.com",2016-12-04,2016-12-18
64,5,"A Study in Scarlet","Imogen","Kabsch","ikabsch@landonhotel.com",2016-12-04,2016-12-18
46,99,"Sense and Sensibility","Kala","Simonian","ksimonian2q@landonhotel.com",2016-12-04,2016-12-18
171,30,"The Call of the Wild","Emlyn","Attwool","eattwoolt@hplussport.com",2016-12-05,2016-12-19
84,56,"Tractatus Logico-Philosophicus","Hagen","Itzhayek","hitzhayek1j@landonhotel.com",2016-12-05,2016-12-19
181,6,"Sense and Sensibility","Don","Weingarten","dweingarten@kinetecoinc.com",2016-12-06,2016-12-20
45,74,"The Secret Garden","Giraldo","Algar","galgar21@kinetecoinc.com",2016-12-06,2016-12-20
14,90,"The Awakening, and Selected Short Stories","Elmo","Ockland","eockland2h@landonhotel.com",2016-12-09,2016-12-23
18,33,"The Jungle Book","Eloisa","Forster","eforsterw@wisdompets.com",2016-12-10,2016-12-24
156,79,"The Life and Adventures of Robinson Crusoe","Winslow","Klass","wklass26@kinetecoinc.com",2016-12-10,2016-12-24
191,88,"Emma","Gus","Holyland","gholyland2f@red30design.com",2016-12-11,2016-12-25
19,80,"Heart of Darkness","Francisca","Cranmor","fcranmor27@wisdompets.com",2016-12-14,2016-12-28
36,30,"Great Expectations","Emlyn","Attwool","eattwoolt@hplussport.com",2016-12-16,2016-12-30
131,95,"War and Peace","Lelah","Seathwright","lseathwright2m@samoca.org",2016-12-16,2016-12-30
18,55,"The Jungle Book","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2016-12-16,2016-12-30
158,10,"Moby Dick; Or, The Whale","Barbara-anne","Sweet","bsweet9@samoca.org",2016-12-17,2016-12-31
21,23,"The Prince","Amory","Bunyard","abunyardm@samoca.org",2016-12-17,2016-12-31
175,77,"The Time Machine","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2016-12-17,2016-12-31
188,30,"Tractatus Logico-Philosophicus","Emlyn","Attwool","eattwoolt@hplussport.com",2016-12-17,2016-12-31
157,69,"Les Misérables","Alaster","Ruggles","aruggles1w@red30design.com",2016-12-18,2017-01-01
10,1,"The Count of Monte Cristo","Maggi","Domney","mdomney0@wisdompets.com",2016-12-18,2017-01-01
110,4,"The Strange Case of Dr. Jekyll and Mr. Hyde","Taylor","Jenkins","tjenkins@rouxacademy.org",2016-12-18,2017-01-01
167,19,"Anne of Green Gables","Amby","Harber","aharberi@hplussport.com",2016-12-19,2017-01-02
131,45,"War and Peace","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2016-12-19,2017-01-02
104,59,"On the origin of species","Cornelia","Koppe","ckoppe1m@landonhotel.com",2016-12-20,2017-01-03
145,97,"Oliver Twist","Herb","McParland","hmcparland2o@rouxacademy.org",2016-12-20,2017-01-03
102,80,"Hard Times","Francisca","Cranmor","fcranmor27@wisdompets.com",2016-12-21,2017-01-04
196,5,"The Awakening, and Selected Short Stories","Imogen","Kabsch","ikabsch@landonhotel.com",2016-12-21,2017-01-04
40,29,"Three Men in a Boat (To Say Nothing of the Dog)","Herby","Aspinal","haspinals@red30design.com",2016-12-23,2017-01-06
33,98,"Peter Pan","Clem","Durdy","cdurdy2p@hplussport.com",2016-12-23,2017-01-06
146,30,"Metamorphosis","Emlyn","Attwool","eattwoolt@hplussport.com",2016-12-24,2017-01-07
36,92,"Great Expectations","Asher","Tapley","atapley2j@kinetecoinc.com",2016-12-25,2017-01-08
52,77,"David Copperfield","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2016-12-25,2017-01-08
50,81,"Jane Eyre: An Autobiography","Gustave","Alphonso","galphonso28@wisdompets.com",2016-12-25,2017-01-08
37,9,"A Doll's House","Carilyn","Calver","ccalver8@samoca.org",2016-12-27,2017-01-10
170,84,"A Tale of Two Cities","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2016-12-28,2017-01-11
62,46,"Oliver Twist","Serge","Pethrick","spethrick19@rouxacademy.org",2016-12-28,2017-01-11
107,75,"Little Women","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2016-12-28,2017-01-11
196,42,"The Awakening, and Selected Short Stories","Cleo","Goldwater","cgoldwater15@landonhotel.com",2016-12-29,2017-01-12
13,13,"Oliver Twist","Jobina","McKern","jmckernc@rouxacademy.org",2016-12-30,2017-01-13
48,96,"The Hound of the Baskervilles","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2016-12-30,2017-01-13
25,29,"The Life and Adventures of Robinson Crusoe","Herby","Aspinal","haspinals@red30design.com",2016-12-31,2017-01-14
164,100,"The Hound of the Baskervilles","Blythe","Leggan","bleggan2r@rouxacademy.org",2017-01-02,2017-01-16
81,8,"Grimms' Fairy Tales","Steffie","Kleis","skleis7@wisdompets.com",2017-01-04,2017-01-18
149,8,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Steffie","Kleis","skleis7@wisdompets.com",2017-01-05,2017-01-19
58,91,"Grimms' Fairy Tales","Iver","Palke","ipalke2i@rouxacademy.org",2017-01-05,2017-01-19
114,42,"The Wonderful Wizard of Oz","Cleo","Goldwater","cgoldwater15@landonhotel.com",2017-01-06,2017-01-20
162,17,"Pride and Prejudice","Lani","Over","loverg@wisdompets.com",2017-01-06,2017-01-20
185,21,"Don Quixote","Henri","Pughe","hpughek@orangevalleycaa.org",2017-01-06,2017-01-20
166,42,"The Strange Case of Dr. Jekyll and Mr. Hyde","Cleo","Goldwater","cgoldwater15@landonhotel.com",2017-01-07,2017-01-21
181,1,"Sense and Sensibility","Maggi","Domney","mdomney0@wisdompets.com",2017-01-08,2017-01-22
151,75,"Second Treatise of Government","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2017-01-09,2017-01-23
141,63,"Three Men in a Boat (To Say Nothing of the Dog)","Forest","Dubock","fdubock1q@red30design.com",2017-01-09,2017-01-23
16,24,"Ulysses","Carny","Scamp","cscampn@wisdompets.com",2017-01-09,2017-01-23
129,26,"Also sprach Zarathustra","Taylor","Jenkins","tjenkins@redt30design.com",2017-01-09,2017-01-23
131,48,"War and Peace","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-01-09,2017-01-23
104,56,"On the origin of species","Hagen","Itzhayek","hitzhayek1j@landonhotel.com",2017-01-11,2017-01-25
137,11,"Alice's Adventures in Wonderland","Faina","Nelles","fnellesa@red30design.com",2017-01-12,2017-01-26
134,81,"The Sign of the Four","Gustave","Alphonso","galphonso28@wisdompets.com",2017-01-14,2017-01-28
139,66,"Peter Pan","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2017-01-15,2017-01-29
126,27,"The Awakening, and Selected Short Stories","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2017-01-15,2017-01-29
183,52,"Little Women","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2017-01-18,2017-02-01
90,95,"The Jungle","Lelah","Seathwright","lseathwright2m@samoca.org",2017-01-19,2017-02-02
120,80,"Dubliners","Francisca","Cranmor","fcranmor27@wisdompets.com",2017-01-19,2017-02-02
101,40,"Anna Karenina","Angelique","Farnham","afarnham13@wisdompets.com",2017-01-20,2017-02-03
86,48,"Siddhartha","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-01-22,2017-02-05
104,3,"On the origin of species","Aleen","Fasey","afasey2@kinetecoinc.com",2017-01-22,2017-02-05
54,17,"The Yellow Wallpaper","Lani","Over","loverg@wisdompets.com",2017-01-23,2017-02-06
25,80,"The Life and Adventures of Robinson Crusoe","Francisca","Cranmor","fcranmor27@wisdompets.com",2017-01-24,2017-02-07
100,16,"The Jungle Book","Carla","Swinfen","cswinfenf@kinetecoinc.com",2017-01-25,2017-02-08
181,32,"Sense and Sensibility","Demetri","Iacobacci","diacobacciv@landonhotel.com",2017-01-25,2017-02-08
30,55,"On the origin of species","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2017-01-26,2017-02-09
90,15,"The Jungle","Chance","Todeo","ctodeoe@wisdompets.com",2017-01-26,2017-02-09
182,27,"Grimms' Fairy Tales","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2017-01-26,2017-02-09
165,19,"The Turn of the Screw","Amby","Harber","aharberi@hplussport.com",2017-01-27,2017-02-10
146,93,"Metamorphosis","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2017-01-27,2017-02-10
138,62,"The Sign of the Four","Tybie","Balme","tbalme1p@orangevalleycaa.org",2017-01-27,2017-02-10
70,99,"Also sprach Zarathustra","Kala","Simonian","ksimonian2q@landonhotel.com",2017-01-29,2017-02-12
163,63,"The Mysterious Affair at Styles","Forest","Dubock","fdubock1q@red30design.com",2017-01-30,2017-02-13
103,84,"Moby Dick; Or, The Whale","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2017-01-31,2017-02-14
191,47,"Emma","Lydie","Awmack","lawmack1a@samoca.org",2017-02-01,2017-02-15
22,77,"Adventures of Huckleberry Finn","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2017-02-01,2017-02-15
96,28,"A Study in Scarlet","Culley","Cawood","ccawoodr@samoca.org",2017-02-01,2017-02-15
183,36,"Little Women","Allyson","Jira","ajiraz@wisdompets.com",2017-02-02,2017-02-16
142,53,"The Decameron of Giovanni Boccaccio","Perceval","Redpath","predpath1g@rouxacademy.org",2017-02-02,2017-02-16
129,35,"Also sprach Zarathustra","Luciano","Winton","lwintony@hplussport.com",2017-02-03,2017-02-17
163,22,"The Mysterious Affair at Styles","Cassandre","Wragg","cwraggl@landonhotel.com",2017-02-05,2017-02-19
121,39,"The Mysterious Affair at Styles","Oralla","Dayer","odayer12@samoca.org",2017-02-06,2017-02-20
99,12,"Little Women","Orton","Stavers","ostaversb@orangevalleycaa.org",2017-02-07,2017-02-21
115,94,"Hard Times","Curr","Fittall","cfittall2l@orangevalleycaa.org",2017-02-07,2017-02-21
123,19,"The Mysterious Affair at Styles","Amby","Harber","aharberi@hplussport.com",2017-02-07,2017-02-21
150,86,"The Secret Garden","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2017-02-07,2017-02-21
40,10,"Three Men in a Boat (To Say Nothing of the Dog)","Barbara-anne","Sweet","bsweet9@samoca.org",2017-02-07,2017-02-21
37,37,"A Doll's House","Jillane","Livingstone","jlivingstone10@wisdompets.com",2017-02-07,2017-02-21
164,28,"The Hound of the Baskervilles","Culley","Cawood","ccawoodr@samoca.org",2017-02-09,2017-02-23
68,69,"The Count of Monte Cristo","Alaster","Ruggles","aruggles1w@red30design.com",2017-02-09,2017-02-23
114,62,"The Wonderful Wizard of Oz","Tybie","Balme","tbalme1p@orangevalleycaa.org",2017-02-10,2017-02-24
72,87,"The Yellow Wallpaper","Junie","MacRury","jmacrury2e@wisdompets.com",2017-02-10,2017-02-24
84,31,"Tractatus Logico-Philosophicus","Osgood","Saunter","osaunteru@red30design.com",2017-02-10,2017-02-24
2,94,"The Scarlet Letter","Curr","Fittall","cfittall2l@orangevalleycaa.org",2017-02-10,2017-02-24
96,6,"A Study in Scarlet","Don","Weingarten","dweingarten@kinetecoinc.com",2017-02-10,2017-02-24
192,23,"The Turn of the Screw","Amory","Bunyard","abunyardm@samoca.org",2017-02-11,2017-02-25
57,11,"The Brothers Karamazov","Faina","Nelles","fnellesa@red30design.com",2017-02-11,2017-02-25
1,52,"Walden, and On The Duty Of Civil Disobedience","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2017-02-11,2017-02-25
50,82,"Jane Eyre: An Autobiography","Jacquette","Spillard","jspillard29@red30design.com",2017-02-11,2017-02-25
148,100,"War and Peace","Blythe","Leggan","bleggan2r@rouxacademy.org",2017-02-11,2017-02-25
141,36,"Three Men in a Boat (To Say Nothing of the Dog)","Allyson","Jira","ajiraz@wisdompets.com",2017-02-12,2017-02-26
62,78,"Oliver Twist","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2017-02-13,2017-02-27
148,74,"War and Peace","Giraldo","Algar","galgar21@kinetecoinc.com",2017-02-14,2017-02-28
91,6,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Don","Weingarten","dweingarten@kinetecoinc.com",2017-02-16,2017-03-02
139,64,"Peter Pan","Norby","Sleight","nsleight1r@kinetecoinc.com",2017-02-16,2017-03-02
70,85,"Also sprach Zarathustra","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2017-02-16,2017-03-02
146,26,"Metamorphosis","Taylor","Jenkins","tjenkins@redt30design.com",2017-02-17,2017-03-03
158,17,"Moby Dick; Or, The Whale","Lani","Over","loverg@wisdompets.com",2017-02-17,2017-03-03
44,36,"Pygmalion","Allyson","Jira","ajiraz@wisdompets.com",2017-02-17,2017-03-03
91,14,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Paco","Yarranton","pyarrantond@rouxacademy.org",2017-02-18,2017-03-04
19,22,"Heart of Darkness","Cassandre","Wragg","cwraggl@landonhotel.com",2017-02-19,2017-03-05
185,98,"Don Quixote","Clem","Durdy","cdurdy2p@hplussport.com",2017-02-19,2017-03-05
26,15,"The Adventures of Sherlock Holmes","Chance","Todeo","ctodeoe@wisdompets.com",2017-02-20,2017-03-06
54,81,"The Yellow Wallpaper","Gustave","Alphonso","galphonso28@wisdompets.com",2017-02-20,2017-03-06
80,80,"Jane Eyre: An Autobiography","Francisca","Cranmor","fcranmor27@wisdompets.com",2017-02-21,2017-03-07
146,34,"Metamorphosis","Carlin","Casterou","ccasteroux@landonhotel.com",2017-02-22,2017-03-08
24,42,"Candide","Cleo","Goldwater","cgoldwater15@landonhotel.com",2017-02-22,2017-03-08
144,32,"Pride and Prejudice","Demetri","Iacobacci","diacobacciv@landonhotel.com",2017-02-23,2017-03-09
168,63,"Pascal's Pensées","Forest","Dubock","fdubock1q@red30design.com",2017-02-23,2017-03-09
106,67,"Wuthering Heights","Whitney","Lamberts","wlamberts1u@red30design.com",2017-02-25,2017-03-11
138,20,"The Sign of the Four","Jacinta","Vallis","jvallisj@kinetecoinc.com",2017-02-25,2017-03-11
34,56,"The Tale of Peter Rabbit","Hagen","Itzhayek","hitzhayek1j@landonhotel.com",2017-02-26,2017-03-12
165,97,"The Turn of the Screw","Herb","McParland","hmcparland2o@rouxacademy.org",2017-02-27,2017-03-13
46,48,"Sense and Sensibility","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-02-28,2017-03-14
172,45,"Uncle Tom's Cabin","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2017-02-28,2017-03-14
146,54,"Metamorphosis","Ive","Iles","iiles1h@samoca.org",2017-02-28,2017-03-14
16,15,"Ulysses","Chance","Todeo","ctodeoe@wisdompets.com",2017-03-01,2017-03-15
102,88,"Hard Times","Gus","Holyland","gholyland2f@red30design.com",2017-03-02,2017-03-16
189,32,"The Jungle Book","Demetri","Iacobacci","diacobacciv@landonhotel.com",2017-03-03,2017-03-17
190,32,"Adventures of Huckleberry Finn","Demetri","Iacobacci","diacobacciv@landonhotel.com",2017-03-03,2017-03-17
138,53,"The Sign of the Four","Perceval","Redpath","predpath1g@rouxacademy.org",2017-03-03,2017-03-17
50,86,"Jane Eyre: An Autobiography","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2017-03-05,2017-03-19
41,48,"The Scarlet Letter","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-03-06,2017-03-20
131,100,"War and Peace","Blythe","Leggan","bleggan2r@rouxacademy.org",2017-03-08,2017-03-22
53,66,"Uncle Tom's Cabin","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2017-03-09,2017-03-23
4,2,"The Adventures of Tom Sawyer","Javier","Dawks","jdawks1@red30design.com",2017-03-10,2017-03-24
92,23,"Alice's Adventures in Wonderland","Amory","Bunyard","abunyardm@samoca.org",2017-03-10,2017-03-24
88,48,"Ulysses","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-03-11,2017-03-25
167,32,"Anne of Green Gables","Demetri","Iacobacci","diacobacciv@landonhotel.com",2017-03-13,2017-03-27
176,95,"The Jungle","Lelah","Seathwright","lseathwright2m@samoca.org",2017-03-13,2017-03-27
180,4,"Frankenstein; Or, The Modern Prometheus","Taylor","Jenkins","tjenkins@rouxacademy.org",2017-03-13,2017-03-27
59,74,"The War of the Worlds","Giraldo","Algar","galgar21@kinetecoinc.com",2017-03-14,2017-03-28
168,65,"Pascal's Pensées","Hayyim","Rossander","hrossander1s@wisdompets.com",2017-03-14,2017-03-28
148,70,"War and Peace","Loretta","Hundey","lhundey1x@kinetecoinc.com",2017-03-14,2017-03-28
74,94,"The Strange Case of Dr. Jekyll and Mr. Hyde","Curr","Fittall","cfittall2l@orangevalleycaa.org",2017-03-15,2017-03-29
122,89,"Metamorphosis","Ab","Jurn","ajurn2g@samoca.org",2017-03-16,2017-03-30
96,48,"A Study in Scarlet","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-03-16,2017-03-30
78,99,"The Prophet","Kala","Simonian","ksimonian2q@landonhotel.com",2017-03-16,2017-03-30
95,17,"Also sprach Zarathustra","Lani","Over","loverg@wisdompets.com",2017-03-16,2017-03-30
136,45,"The Wonderful Wizard of Oz","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2017-03-17,2017-03-31
69,50,"Siddhartha","Jack","Vaan","jvaan@wisdompets.com",2017-03-17,2017-03-31
183,43,"Little Women","Menard","Pitone","mpitone16@red30design.com",2017-03-17,2017-03-31
177,74,"The Call of the Wild","Giraldo","Algar","galgar21@kinetecoinc.com",2017-03-18,2017-04-01
86,85,"Siddhartha","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2017-03-19,2017-04-02
76,36,"Jane Eyre: An Autobiography","Allyson","Jira","ajiraz@wisdompets.com",2017-03-19,2017-04-02
147,13,"The Adventures of Tom Sawyer","Jobina","McKern","jmckernc@rouxacademy.org",2017-03-21,2017-04-04
11,72,"The Picture of Dorian Gray","Trip","Pond","tpond1z@wisdompets.com",2017-03-23,2017-04-06
194,47,"The Tale of Peter Rabbit","Lydie","Awmack","lawmack1a@samoca.org",2017-03-23,2017-04-06
196,84,"The Awakening, and Selected Short Stories","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2017-03-23,2017-04-06
24,88,"Candide","Gus","Holyland","gholyland2f@red30design.com",2017-03-25,2017-04-08
194,86,"The Tale of Peter Rabbit","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2017-03-26,2017-04-09
20,61,"Treasure Island","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2017-03-28,2017-04-11
10,66,"The Count of Monte Cristo","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2017-03-29,2017-04-12
178,1,"The Secret Garden","Maggi","Domney","mdomney0@wisdompets.com",2017-03-29,2017-04-12
177,100,"The Call of the Wild","Blythe","Leggan","bleggan2r@rouxacademy.org",2017-03-31,2017-04-14
62,15,"Oliver Twist","Chance","Todeo","ctodeoe@wisdompets.com",2017-04-01,2017-04-15
119,60,"The Tale of Peter Rabbit","Olympia","Sansun","osansun1n@wisdompets.com",2017-04-01,2017-04-15
65,84,"The Scarlet Letter","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2017-04-01,2017-04-15
54,86,"The Yellow Wallpaper","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2017-04-03,2017-04-17
28,82,"Heart of Darkness","Jacquette","Spillard","jspillard29@red30design.com",2017-04-03,2017-04-17
141,25,"Three Men in a Boat (To Say Nothing of the Dog)","Paulie","Kinvig","pkinvigo@hplussport.com",2017-04-04,2017-04-18
191,8,"Emma","Steffie","Kleis","skleis7@wisdompets.com",2017-04-05,2017-04-19
197,94,"Hard Times","Curr","Fittall","cfittall2l@orangevalleycaa.org",2017-04-06,2017-04-20
169,92,"Second Treatise of Government","Asher","Tapley","atapley2j@kinetecoinc.com",2017-04-06,2017-04-20
101,12,"Anna Karenina","Orton","Stavers","ostaversb@orangevalleycaa.org",2017-04-06,2017-04-20
25,11,"The Life and Adventures of Robinson Crusoe","Faina","Nelles","fnellesa@red30design.com",2017-04-07,2017-04-21
109,74,"Emma","Giraldo","Algar","galgar21@kinetecoinc.com",2017-04-07,2017-04-21
142,17,"The Decameron of Giovanni Boccaccio","Lani","Over","loverg@wisdompets.com",2017-04-07,2017-04-21
24,41,"Candide","Lowrance","Gratton","lgratton14@hplussport.com",2017-04-07,2017-04-21
94,58,"Walden, and On The Duty Of Civil Disobedience","Purcell","Llop","pllop1l@hplussport.com",2017-04-08,2017-04-22
